method,model,scenario,seed,split,evaluation_period,eval_scope,n_labels,mae,rmse,r2,spearman,mape,aggregation_weight,diagnostic_only,best_epoch,best_val_loss,parameter_count,actual_hidden_dim,duration_seconds
DIRECT_DISTRICT,MLP,J1_PCD,42,train,combined,all_available,190,0.34364289108075596,0.46428606086473956,0.9889806861591012,0.9933327880522254,3.2581092862708085,feature_aggregation,False,180.0,0.5681464672088623,29357.0,164.0,1.5722615718841553
DIRECT_DISTRICT,MLP,J1_PCD,42,train,combined,nlp_regions,15,0.4200183232625326,0.6118590721392313,0.9903279091632091,0.9857142857142854,3.004924573674428,feature_aggregation,False,180.0,0.5681464672088623,29357.0,164.0,1.5722615718841553
DIRECT_DISTRICT,MLP,J1_PCD,42,train,combined,non_nlp_regions,175,0.3370964254651751,0.4493876528098471,0.9886034528765906,0.992125472957858,3.279810833064784,feature_aggregation,False,180.0,0.5681464672088623,29357.0,164.0,1.5722615718841553
DIRECT_DISTRICT,MLP,J1_PCD,42,val,combined,all_available,38,0.5297681532408062,0.7537549158010556,0.9687524809860844,0.9837500698644329,5.390656794782495,feature_aggregation,False,180.0,0.5681464672088623,29357.0,164.0,1.5722615718841553
DIRECT_DISTRICT,MLP,J1_PCD,42,val,combined,nlp_regions,3,0.5079668362935384,0.6729337147144805,0.9875097138396794,1.0,3.2534158036120453,feature_aggregation,False,180.0,0.5681464672088623,29357.0,164.0,1.5722615718841553
DIRECT_DISTRICT,MLP,J1_PCD,42,val,combined,non_nlp_regions,35,0.531636837550572,0.7602827786776528,0.9648842307990722,0.9808810164820351,5.573848879739963,feature_aggregation,False,180.0,0.5681464672088623,29357.0,164.0,1.5722615718841553
DIRECT_DISTRICT,MLP,J1_PCD,42,test,combined,all_available,76,0.6882725640347129,0.8979061750204499,0.9533425203114742,0.9770945407633429,8.126734846780304,feature_aggregation,False,180.0,0.5681464672088623,29357.0,164.0,1.5722615718841553
DIRECT_DISTRICT,MLP,J1_PCD,42,test,combined,nlp_regions,6,1.1081219514211018,1.132119579860843,0.964632583155738,1.0,14.107288502684092,feature_aggregation,False,180.0,0.5681464672088623,29357.0,164.0,1.5722615718841553
DIRECT_DISTRICT,MLP,J1_PCD,42,test,combined,non_nlp_regions,70,0.6522854736873082,0.8749181959801664,0.9507136759989333,0.9772544355346836,7.614115961988549,feature_aggregation,False,180.0,0.5681464672088623,29357.0,164.0,1.5722615718841553
DIRECT_DISTRICT,MLP,J1_PCD,42,train,2018,all_available,38,0.32861751004269246,0.4755678096512064,0.9882450449780469,0.9920665331914291,3.0080661790733636,feature_aggregation,False,180.0,0.5681464672088623,29357.0,164.0,1.5722615718841553
DIRECT_DISTRICT,MLP,J1_PCD,42,train,2018,nlp_regions,3,0.41355037689208984,0.6044629531083263,0.9898761225925087,1.0,2.994899088862807,feature_aggregation,False,180.0,0.5681464672088623,29357.0,164.0,1.5722615718841553
DIRECT_DISTRICT,MLP,J1_PCD,42,train,2018,non_nlp_regions,35,0.32133755002702985,0.462852453962341,0.9878617000227586,0.9906856246719168,3.009194786805697,feature_aggregation,False,180.0,0.5681464672088623,29357.0,164.0,1.5722615718841553
DIRECT_DISTRICT,MLP,J1_PCD,42,train,2019,all_available,38,0.3417089487376966,0.4371218348693233,0.98938959985412,0.9894955684429368,3.489147447256275,feature_aggregation,False,180.0,0.5681464672088623,29357.0,164.0,1.5722615718841553
DIRECT_DISTRICT,MLP,J1_PCD,42,train,2019,nlp_regions,3,0.38924821217854816,0.5739190869312399,0.9904637251003351,1.0,2.861315286795862,feature_aggregation,False,180.0,0.5681464672088623,29357.0,164.0,1.5722615718841553
DIRECT_DISTRICT,MLP,J1_PCD,42,train,2019,non_nlp_regions,35,0.33763415472848074,0.4233444929102386,0.98909614141971,0.9876750700280112,3.5429616324385966,feature_aggregation,False,180.0,0.5681464672088623,29357.0,164.0,1.5722615718841553
DIRECT_DISTRICT,MLP,J1_PCD,42,train,2020,all_available,38,0.31246698530096756,0.4253537468918433,0.9910943121696709,0.9951304933645332,3.1005938003500733,feature_aggregation,False,180.0,0.5681464672088623,29357.0,164.0,1.5722615718841553
DIRECT_DISTRICT,MLP,J1_PCD,42,train,2020,nlp_regions,3,0.5203714370727539,0.6610636183655866,0.989151462269649,1.0,3.228112381640613,feature_aggregation,False,180.0,0.5681464672088623,29357.0,164.0,1.5722615718841553
DIRECT_DISTRICT,MLP,J1_PCD,42,train,2020,non_nlp_regions,35,0.29464660372052875,0.3987181409476963,0.9913385437056397,0.9943273362853015,3.089663636239455,feature_aggregation,False,180.0,0.5681464672088623,29357.0,164.0,1.5722615718841553
DIRECT_DISTRICT,MLP,J1_PCD,42,train,2021,all_available,38,0.3075520490345202,0.38717869114962583,0.9930897742714652,0.9940912572491519,2.954910941267459,feature_aggregation,False,180.0,0.5681464672088623,29357.0,164.0,1.5722615718841553
DIRECT_DISTRICT,MLP,J1_PCD,42,train,2021,nlp_regions,3,0.2278766632080078,0.276811295593399,0.9982862919125984,1.0,2.3879448219359096,feature_aggregation,False,180.0,0.5681464672088623,29357.0,164.0,1.5722615718841553
DIRECT_DISTRICT,MLP,J1_PCD,42,train,2021,non_nlp_regions,35,0.3143813678196498,0.39520719330311976,0.9919635323069441,0.992717086834734,3.003508037210163,feature_aggregation,False,180.0,0.5681464672088623,29357.0,164.0,1.5722615718841553
DIRECT_DISTRICT,MLP,J1_PCD,42,train,2022,all_available,38,0.42786896228790283,0.574224993008181,0.9814285487045834,0.9932158879527301,3.7378280634068735,feature_aggregation,False,180.0,0.5681464672088623,29357.0,164.0,1.5722615718841553
DIRECT_DISTRICT,MLP,J1_PCD,42,train,2022,nlp_regions,3,0.5490449269612631,0.8145363342885819,0.9817448682769475,1.0,3.5523512891369493,feature_aggregation,False,180.0,0.5681464672088623,29357.0,164.0,1.5722615718841553
DIRECT_DISTRICT,MLP,J1_PCD,42,train,2022,non_nlp_regions,35,0.4174824510301862,0.5487517445202467,0.9811504991024708,0.9921568627450981,3.753726072630009,feature_aggregation,False,180.0,0.5681464672088623,29357.0,164.0,1.5722615718841553
DIRECT_DISTRICT,MLP,J1_PCD,42,val,2023,all_available,38,0.5297681532408062,0.7537549158010556,0.9687524809860844,0.9837500698644329,5.390656794782495,feature_aggregation,False,180.0,0.5681464672088623,29357.0,164.0,1.5722615718841553
DIRECT_DISTRICT,MLP,J1_PCD,42,val,2023,nlp_regions,3,0.5079668362935384,0.6729337147144805,0.9875097138396794,1.0,3.2534158036120453,feature_aggregation,False,180.0,0.5681464672088623,29357.0,164.0,1.5722615718841553
DIRECT_DISTRICT,MLP,J1_PCD,42,val,2023,non_nlp_regions,35,0.531636837550572,0.7602827786776528,0.9648842307990722,0.9808810164820351,5.573848879739963,feature_aggregation,False,180.0,0.5681464672088623,29357.0,164.0,1.5722615718841553
DIRECT_DISTRICT,MLP,J1_PCD,42,test,2024,all_available,38,0.7123431469264784,0.9663829659143472,0.9459736929314367,0.9783346099135573,8.036520924880094,feature_aggregation,False,180.0,0.5681464672088623,29357.0,164.0,1.5722615718841553
DIRECT_DISTRICT,MLP,J1_PCD,42,test,2024,nlp_regions,3,1.0435511271158855,1.084426578304073,0.9675437440516622,1.0,12.135095544451744,feature_aggregation,False,180.0,0.5681464672088623,29357.0,164.0,1.5722615718841553
DIRECT_DISTRICT,MLP,J1_PCD,42,test,2024,non_nlp_regions,35,0.683953891481672,0.9555866767527947,0.9411953138825192,0.9759103641456583,7.685214528916812,feature_aggregation,False,180.0,0.5681464672088623,29357.0,164.0,1.5722615718841553
DIRECT_DISTRICT,MLP,J1_PCD,42,test,2025,all_available,38,0.6642019811429476,0.8237566154334053,0.9606128387151587,0.9778969252653462,8.21694876868051,feature_aggregation,False,180.0,0.5681464672088623,29357.0,164.0,1.5722615718841553
