method,model,scenario,seed,split,evaluation_period,eval_scope,n_labels,mae,rmse,r2,spearman,mape,aggregation_weight,diagnostic_only,best_epoch,best_val_loss,parameter_count,actual_hidden_dim,duration_seconds
AGGREGATE_WEAK_SUPERVISION,GRU,J5_FULL,52,train,2022,non_nlp_regions,35,0.40457627432686943,0.5033984868611093,0.9841374925492782,0.9952380952380954,4.1582891251272525,w_ntl,False,283.0,0.38351666927337646,29057.0,64.0,8.34738564491272
AGGREGATE_WEAK_SUPERVISION,GRU,J5_FULL,52,val,2023,all_available,38,0.43230526070845754,0.5305852500191739,0.9845166271759247,0.9935985132779812,4.59092290040153,w_ntl,False,283.0,0.38351666927337646,29057.0,64.0,8.34738564491272
AGGREGATE_WEAK_SUPERVISION,GRU,J5_FULL,52,val,2023,nlp_regions,3,0.6020984649658203,0.6447939992196859,0.9885324725707146,1.0,6.400445220715518,w_ntl,False,283.0,0.38351666927337646,29057.0,64.0,8.34738564491272
AGGREGATE_WEAK_SUPERVISION,GRU,J5_FULL,52,val,2023,non_nlp_regions,35,0.41775155748639786,0.5196292354623467,0.9835964051484836,0.9929266779724614,4.43582098723176,w_ntl,False,283.0,0.38351666927337646,29057.0,64.0,8.34738564491272
AGGREGATE_WEAK_SUPERVISION,GRU,J5_FULL,52,test,2024,all_available,38,0.5314535404506483,0.7129523614603818,0.9705945537906372,0.9914651493598862,5.9461358695482565,w_ntl,False,283.0,0.38351666927337646,29057.0,64.0,8.34738564491272
AGGREGATE_WEAK_SUPERVISION,GRU,J5_FULL,52,test,2024,nlp_regions,3,1.3678404490152996,1.3699634380762413,0.9482016332045756,1.0,18.74877391334571,w_ntl,False,283.0,0.38351666927337646,29057.0,64.0,8.34738564491272
AGGREGATE_WEAK_SUPERVISION,GRU,J5_FULL,52,test,2024,non_nlp_regions,35,0.45976323400224955,0.6253008689321714,0.9748203419107999,0.9918767507002803,4.8487668943656175,w_ntl,False,283.0,0.38351666927337646,29057.0,64.0,8.34738564491272
AGGREGATE_WEAK_SUPERVISION,GRU,J5_FULL,52,test,2025,all_available,38,0.6032009062014128,0.8154703844730398,0.9614012502754619,0.9879636721741984,7.5393834848344055,w_ntl,False,283.0,0.38351666927337646,29057.0,64.0,8.34738564491272
AGGREGATE_WEAK_SUPERVISION,GRU,J5_FULL,52,test,2025,nlp_regions,3,1.3482896486918132,1.3759578775120787,0.9476547223418836,1.0,21.549337739767928,w_ntl,False,283.0,0.38351666927337646,29057.0,64.0,8.34738564491272
AGGREGATE_WEAK_SUPERVISION,GRU,J5_FULL,52,test,2025,non_nlp_regions,35,0.5393361568450927,0.7481389057451915,0.9638687172167449,0.9893557422969188,6.338530262982962,w_ntl,False,283.0,0.38351666927337646,29057.0,64.0,8.34738564491272
AGGREGATE_WEAK_SUPERVISION,GRU,J5_FULL,62,train,combined,all_available,190,0.42926999644229286,0.6547430283907366,0.9780858299336103,0.9906401844453662,4.2862984126529575,w_ntl,False,289.0,0.41666725277900696,29057.0,64.0,8.261361122131348
AGGREGATE_WEAK_SUPERVISION,GRU,J5_FULL,62,train,combined,nlp_regions,15,0.31474386850992836,0.42328620123365845,0.9953710149175913,0.9714285714285713,2.7301673855786937,w_ntl,False,289.0,0.41666725277900696,29057.0,64.0,8.261361122131348
AGGREGATE_WEAK_SUPERVISION,GRU,J5_FULL,62,train,combined,non_nlp_regions,175,0.4390865216936384,0.6708767576438188,0.9746010062430482,0.989444092097075,4.419681072116465,w_ntl,False,289.0,0.41666725277900696,29057.0,64.0,8.261361122131348
AGGREGATE_WEAK_SUPERVISION,GRU,J5_FULL,62,val,combined,all_available,38,0.4278293722554257,0.5446581579489491,0.9836843923968158,0.9907534074029561,4.865000659203733,w_ntl,False,289.0,0.41666725277900696,29057.0,64.0,8.261361122131348
AGGREGATE_WEAK_SUPERVISION,GRU,J5_FULL,62,val,combined,nlp_regions,3,0.7404441833496094,0.7861280464602093,0.9829543174935885,1.0,10.67203413675459,w_ntl,False,289.0,0.41666725277900696,29057.0,64.0,8.261361122131348
AGGREGATE_WEAK_SUPERVISION,GRU,J5_FULL,62,val,combined,non_nlp_regions,35,0.4010338170187814,0.5187568499094453,0.9836514376436407,0.9920862829847572,4.367254932556516,w_ntl,False,289.0,0.41666725277900696,29057.0,64.0,8.261361122131348
AGGREGATE_WEAK_SUPERVISION,GRU,J5_FULL,62,test,combined,all_available,76,0.5894451266840884,0.8501122095665047,0.9581773192759854,0.9800200963119187,8.230663699926561,w_ntl,False,289.0,0.41666725277900696,29057.0,64.0,8.261361122131348
AGGREGATE_WEAK_SUPERVISION,GRU,J5_FULL,62,test,combined,nlp_regions,6,1.4031742413838704,1.8415098114103372,0.9064234968186491,0.942857142857143,29.86274509257192,w_ntl,False,289.0,0.41666725277900696,29057.0,64.0,8.261361122131348
AGGREGATE_WEAK_SUPERVISION,GRU,J5_FULL,62,test,combined,non_nlp_regions,70,0.5196969168526786,0.7028264175027672,0.9681955650258095,0.98423557421371,6.376485294842671,w_ntl,False,289.0,0.41666725277900696,29057.0,64.0,8.261361122131348
AGGREGATE_WEAK_SUPERVISION,GRU,J5_FULL,62,train,2018,all_available,38,0.7464274983657034,1.1175571161034663,0.9350864250161111,0.9757618879845549,6.837543216885719,w_ntl,False,289.0,0.41666725277900696,29057.0,64.0,8.261361122131348
AGGREGATE_WEAK_SUPERVISION,GRU,J5_FULL,62,train,2018,nlp_regions,3,0.23601309458414713,0.2918888117236761,0.9976392913167141,1.0,2.6134165788310075,w_ntl,False,289.0,0.41666725277900696,29057.0,64.0,8.261361122131348
AGGREGATE_WEAK_SUPERVISION,GRU,J5_FULL,62,train,2018,non_nlp_regions,35,0.7901773044041225,1.1613279499829308,0.923584320062116,0.9734575274239816,7.199611214433266,w_ntl,False,289.0,0.41666725277900696,29057.0,64.0,8.261361122131348
AGGREGATE_WEAK_SUPERVISION,GRU,J5_FULL,62,train,2019,all_available,38,0.31759199343229594,0.4197307129507839,0.9902170854702756,0.9943100995732574,3.5951672600179196,w_ntl,False,289.0,0.41666725277900696,29057.0,64.0,8.261361122131348
AGGREGATE_WEAK_SUPERVISION,GRU,J5_FULL,62,train,2019,nlp_regions,3,0.34232298533121747,0.4458601462549331,0.9942446103246558,1.0,3.604330526631929,w_ntl,False,289.0,0.41666725277900696,29057.0,64.0,8.261361122131348
AGGREGATE_WEAK_SUPERVISION,GRU,J5_FULL,62,train,2019,non_nlp_regions,35,0.3154721941266741,0.4174149460984555,0.989399450655443,0.9946778711484594,3.594381837165291,w_ntl,False,289.0,0.41666725277900696,29057.0,64.0,8.261361122131348
AGGREGATE_WEAK_SUPERVISION,GRU,J5_FULL,62,train,2020,all_available,38,0.2878579716933401,0.3987370991998366,0.992173992994651,0.9945833576193361,3.0428268038674324,w_ntl,False,289.0,0.41666725277900696,29057.0,64.0,8.261361122131348
AGGREGATE_WEAK_SUPERVISION,GRU,J5_FULL,62,train,2020,nlp_regions,3,0.1657557487487793,0.22122587460975648,0.9987850552396141,1.0,1.2378843491471718,w_ntl,False,289.0,0.41666725277900696,29057.0,64.0,8.261361122131348
AGGREGATE_WEAK_SUPERVISION,GRU,J5_FULL,62,train,2020,non_nlp_regions,35,0.2983238765171596,0.41039513223877505,0.9908237903234797,0.9940472046227334,3.1975361571291687,w_ntl,False,289.0,0.41666725277900696,29057.0,64.0,8.261361122131348
AGGREGATE_WEAK_SUPERVISION,GRU,J5_FULL,62,train,2021,all_available,38,0.3729897047344007,0.5412079744785039,0.9864980121226725,0.9951854688696794,3.6132243190532987,w_ntl,False,289.0,0.41666725277900696,29057.0,64.0,8.261361122131348
AGGREGATE_WEAK_SUPERVISION,GRU,J5_FULL,62,train,2021,nlp_regions,3,0.41222890218098956,0.5380559637929954,0.9935252332297405,1.0,2.724594966915836,w_ntl,False,289.0,0.41666725277900696,29057.0,64.0,8.261361122131348
AGGREGATE_WEAK_SUPERVISION,GRU,J5_FULL,62,train,2021,non_nlp_regions,35,0.3696263449532645,0.5414772930674305,0.9849139334234407,0.9938375350140056,3.6893925492365107,w_ntl,False,289.0,0.41666725277900696,29057.0,64.0,8.261361122131348
AGGREGATE_WEAK_SUPERVISION,GRU,J5_FULL,62,train,2022,all_available,38,0.4214828139857242,0.5161753975794177,0.9849936088169892,0.9943100995732574,4.342730463440416,w_ntl,False,289.0,0.41666725277900696,29057.0,64.0,8.261361122131348
AGGREGATE_WEAK_SUPERVISION,GRU,J5_FULL,62,train,2022,nlp_regions,3,0.4173986117045085,0.5228963420947935,0.992476927365092,1.0,3.470610506367527,w_ntl,False,289.0,0.41666725277900696,29057.0,64.0,8.261361122131348
AGGREGATE_WEAK_SUPERVISION,GRU,J5_FULL,62,train,2022,non_nlp_regions,35,0.42183288846697126,0.5155952401085263,0.9833595208912768,0.9946778711484594,4.417483602618092,w_ntl,False,289.0,0.41666725277900696,29057.0,64.0,8.261361122131348
AGGREGATE_WEAK_SUPERVISION,GRU,J5_FULL,62,val,2023,all_available,38,0.4278293722554257,0.5446581579489491,0.9836843923968158,0.9907534074029561,4.865000659203733,w_ntl,False,289.0,0.41666725277900696,29057.0,64.0,8.261361122131348
AGGREGATE_WEAK_SUPERVISION,GRU,J5_FULL,62,val,2023,nlp_regions,3,0.7404441833496094,0.7861280464602093,0.9829543174935885,1.0,10.67203413675459,w_ntl,False,289.0,0.41666725277900696,29057.0,64.0,8.261361122131348
AGGREGATE_WEAK_SUPERVISION,GRU,J5_FULL,62,val,2023,non_nlp_regions,35,0.4010338170187814,0.5187568499094453,0.9836514376436407,0.9920862829847572,4.367254932556516,w_ntl,False,289.0,0.41666725277900696,29057.0,64.0,8.261361122131348
AGGREGATE_WEAK_SUPERVISION,GRU,J5_FULL,62,test,2024,all_available,38,0.5205674422414679,0.7462885566316899,0.9677803873518334,0.9827114563956669,6.877555801060946,w_ntl,False,289.0,0.41666725277900696,29057.0,64.0,8.261361122131348
AGGREGATE_WEAK_SUPERVISION,GRU,J5_FULL,62,test,2024,nlp_regions,3,1.2945857048034668,1.5996964727687115,0.9293725888341056,1.0,24.826354332903815,w_ntl,False,289.0,0.41666725277900696,29057.0,64.0,8.261361122131348
AGGREGATE_WEAK_SUPERVISION,GRU,J5_FULL,62,test,2024,non_nlp_regions,35,0.45422301973615375,0.6207572508268003,0.9751849378986571,0.9859943977591037,5.339087355474415,w_ntl,False,289.0,0.41666725277900696,29057.0,64.0,8.261361122131348
AGGREGATE_WEAK_SUPERVISION,GRU,J5_FULL,62,test,2025,all_available,38,0.658322811126709,0.9425682616917878,0.9484317403601509,0.9750519750519749,9.583771598792172,w_ntl,False,289.0,0.41666725277900696,29057.0,64.0,8.261361122131348
AGGREGATE_WEAK_SUPERVISION,GRU,J5_FULL,62,test,2025,nlp_regions,3,1.5117627779642742,2.0550639810118843,0.883233590847744,1.0,34.89913585224002,w_ntl,False,289.0,0.41666725277900696,29057.0,64.0,8.261361122131348
AGGREGATE_WEAK_SUPERVISION,GRU,J5_FULL,62,test,2025,non_nlp_regions,35,0.5851708139692035,0.7762669526815507,0.9611007618185684,0.9803921568627451,7.413883234210929,w_ntl,False,289.0,0.41666725277900696,29057.0,64.0,8.261361122131348
AGGREGATE_WEAK_SUPERVISION,GRU,J5_FULL,42,train,combined,all_available,190,0.5342175446058575,0.7788789456099516,0.9689884701907454,0.9850913915024461,5.265957781059277,w_density,False,182.0,0.4873429536819458,29057.0,64.0,5.943981170654297
AGGREGATE_WEAK_SUPERVISION,GRU,J5_FULL,42,train,combined,nlp_regions,15,0.4725537618001302,0.6539282752435839,0.988952149427757,0.9285714285714284,3.7397277691729633,w_density,False,182.0,0.4873429536819458,29057.0,64.0,5.943981170654297
AGGREGATE_WEAK_SUPERVISION,GRU,J5_FULL,42,train,combined,non_nlp_regions,175,0.5395030117034912,0.788668409142193,0.9648989660587513,0.98330882398973,5.39677749636382,w_density,False,182.0,0.4873429536819458,29057.0,64.0,5.943981170654297
AGGREGATE_WEAK_SUPERVISION,GRU,J5_FULL,42,val,combined,all_available,38,0.5058972019898264,0.6395674475232097,0.9775028280303862,0.9809049639894077,5.05518041435876,w_density,False,182.0,0.4873429536819458,29057.0,64.0,5.943981170654297
AGGREGATE_WEAK_SUPERVISION,GRU,J5_FULL,42,val,combined,nlp_regions,3,0.694312572479248,0.7974164900005004,0.9824612661337934,1.0,6.142116441693737,w_density,False,182.0,0.4873429536819458,29057.0,64.0,5.943981170654297
AGGREGATE_WEAK_SUPERVISION,GRU,J5_FULL,42,val,combined,non_nlp_regions,35,0.4897473130907331,0.624182861984194,0.9763312370694885,0.9763989098809464,4.9620144691586185,w_density,False,182.0,0.4873429536819458,29057.0,64.0,5.943981170654297
AGGREGATE_WEAK_SUPERVISION,GRU,J5_FULL,42,test,combined,all_available,76,0.8748464458867123,1.10338946821513,0.9295441550196989,0.9588850080965068,10.510720971975232,w_density,False,182.0,0.4873429536819458,29057.0,64.0,5.943981170654297
AGGREGATE_WEAK_SUPERVISION,GRU,J5_FULL,42,test,combined,nlp_regions,6,1.5248876412709553,1.8761398090527104,0.9028709512595969,0.8857142857142858,28.72794448148997,w_density,False,182.0,0.4873429536819458,29057.0,64.0,5.943981170654297
AGGREGATE_WEAK_SUPERVISION,GRU,J5_FULL,42,test,combined,non_nlp_regions,70,0.8191286291394915,1.0100084067012163,0.9343187351901349,0.9583756169014269,8.949244671159683,w_density,False,182.0,0.4873429536819458,29057.0,64.0,5.943981170654297
